,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,BoomLeg_2406...,BoomLeg_2406...,BoomLeg_2406...,BoomLeg_2406...,BoomLeg_2406...,BoomLeg_2406...,BoomLeg_2406...,"BoomLeg_2406...:Marker1","BoomLeg_2406...:Marker1","BoomLeg_2406...:Marker1","BoomLeg_2406...:Marker1","BoomLeg_2406...:Marker2","BoomLeg_2406...:Marker2","BoomLeg_2406...:Marker2","BoomLeg_2406...:Marker2","BoomLeg_2406...:Marker3","BoomLeg_2406...:Marker3","BoomLeg_2406...:Marker3","BoomLeg_2406...:Marker3",BoomLeg_2406...:Marker1,BoomLeg_2406...:Marker1,BoomLeg_2406...:Marker1,BoomLeg_2406...:Marker2,BoomLeg_2406...:Marker2,BoomLeg_2406...:Marker2,BoomLeg_2406...:Marker3,BoomLeg_2406...:Marker3,BoomLeg_2406...:Marker3,Unlabeled 1254,Unlabeled 1254,Unlabeled 1254,Unlabeled 1256,Unlabeled 1256,Unlabeled 1256
,ID,"EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","EAC16C71273111EFD78ED9B15AC478AE","C4C80","C4C80","C4C80","C4C90","C4C90","C4C90","C4C60","C4C60","C4C60","C4CC0","C4CC0","C4CC0","C4CE0","C4CE0","C4CE0"
,,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Marker Quality,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1791,14.925000,9.021971,-54.947685,12.376683,-0.153770,0.147254,0.455651,0.000517,-0.050755,-0.056242,-0.037863,0.977706,0.042138,0.044624,0.027206,0.793951,0.008617,0.011618,0.010657,0.826610,-0.144349,0.090406,0.393479,-0.158057,0.193045,0.505614,-0.159025,0.158195,0.467977,,,,,,
1792,14.933333,9.042082,-54.934956,12.402724,-0.153767,0.147251,0.455648,0.000514,-0.050755,-0.056242,-0.037863,0.978589,0.042138,0.044624,0.027206,0.795579,0.008617,0.011618,0.010657,0.826035,-0.144346,0.090405,0.393485,-0.158062,0.193034,0.505608,-0.159013,0.158198,0.467966,,,,,,
1793,14.941667,9.012475,-54.959866,12.357514,-0.153774,0.147247,0.455652,0.000517,-0.050755,-0.056242,-0.037863,0.978589,0.042138,0.044624,0.027206,0.795579,0.008617,0.011618,0.010657,0.826035,-0.144358,0.090399,0.393475,-0.158071,0.193025,0.505627,-0.159015,0.158202,0.467969,,,,,,
1794,14.950000,9.012446,-54.982903,12.345731,-0.153762,0.147254,0.455649,0.000514,-0.050755,-0.056242,-0.037863,0.978876,0.042138,0.044624,0.027206,0.795322,0.008617,0.011618,0.010657,0.825480,-0.144334,0.090421,0.393476,-0.158062,0.193026,0.505621,-0.159007,0.158202,0.467963,,,,,,
1795,14.958333,9.023427,-54.982868,12.356503,-0.153765,0.147255,0.455646,0.000516,-0.050755,-0.056242,-0.037863,0.978876,0.042138,0.044624,0.027206,0.795322,0.008617,0.011618,0.010657,0.825480,-0.144331,0.090423,0.393472,-0.158073,0.193022,0.505623,-0.159011,0.158201,0.467960,,,,,,
1796,14.966667,9.165367,-54.809776,12.575743,-0.153765,0.147260,0.455633,0.000513,-0.050755,-0.056242,-0.037863,0.978891,0.042138,0.044624,0.027206,0.797096,0.008617,0.011618,0.010657,0.827307,-0.144342,0.090416,0.393468,-0.158060,0.193049,0.505581,-0.159009,0.158204,0.467961,,,,,,
1797,14.975000,9.039245,-54.945980,12.388021,-0.153767,0.147248,0.455650,0.000515,-0.050755,-0.056242,-0.037863,0.978891,0.042138,0.044624,0.027206,0.797096,0.008617,0.011618,0.010657,0.827307,-0.144341,0.090413,0.393476,-0.158059,0.193027,0.505614,-0.159017,0.158192,0.467974,,,,,,
1798,14.983333,9.032331,-54.954536,12.374632,-0.153757,0.147260,0.455641,0.000516,-0.050755,-0.056242,-0.037863,0.978542,0.042138,0.044624,0.027206,0.795221,0.008617,0.011618,0.010657,0.826175,-0.144335,0.090426,0.393465,-0.158053,0.193033,0.505612,-0.159001,0.158208,0.467959,,,,,,
1799,14.991667,8.947480,-55.038910,12.261995,-0.153770,0.147248,0.455654,0.000512,-0.050755,-0.056242,-0.037863,0.978542,0.042138,0.044624,0.027206,0.795221,0.008617,0.011618,0.010657,0.826175,-0.144347,0.090407,0.393484,-0.158072,0.193015,0.505627,-0.159010,0.158208,0.467964,,,,,,
1800,15.000000,9.012601,-54.960274,12.362626,-0.153770,0.147250,0.455649,0.000517,-0.050755,-0.056242,-0.037863,0.978075,0.042138,0.044624,0.027206,0.794751,0.008617,0.011618,0.010657,0.826650,-0.144350,0.090402,0.393481,-0.158064,0.193034,0.505614,-0.159019,0.158197,0.467969,,,,,,
1801,15.008333,9.007008,-54.971043,12.347037,-0.153761,0.147258,0.455650,0.000515,-0.050755,-0.056242,-0.037863,0.978135,0.042138,0.044624,0.027206,0.794641,0.008617,0.011618,0.010657,0.827266,-0.144339,0.090418,0.393474,-0.158051,0.193040,0.505619,-0.159017,0.158199,0.467977,,,,,,
1802,15.016667,8.871917,-55.103580,12.159102,-0.153771,0.147246,0.455655,0.000514,-0.050755,-0.056242,-0.037863,0.978135,0.042138,0.044624,0.027206,0.794641,0.008617,0.011618,0.010657,0.827266,-0.144352,0.090407,0.393483,-0.158059,0.193017,0.505626,-0.159024,0.158198,0.467971,,,,,,
1803,15.025000,9.054279,-54.938011,12.402200,-0.153768,0.147256,0.455648,0.000519,-0.050755,-0.056242,-0.037863,0.978655,0.042138,0.044624,0.027206,0.793420,0.008617,0.011618,0.010657,0.824410,-0.144343,0.090424,0.393471,-0.158068,0.193030,0.505626,-0.159012,0.158198,0.467962,,,,,,
1804,15.033333,8.950987,-55.027115,12.272718,-0.153768,0.147256,0.455650,0.000519,-0.050755,-0.056242,-0.037863,0.978655,0.042138,0.044624,0.027206,0.793420,0.008617,0.011618,0.010657,0.824410,-0.144345,0.090414,0.393483,-0.158059,0.193038,0.505621,-0.159019,0.158199,0.467961,,,,,,
1805,15.041667,8.989765,-55.005867,12.314831,-0.153769,0.147253,0.455654,0.000514,-0.050755,-0.056242,-0.037863,0.977789,0.042138,0.044624,0.027206,0.794495,0.008617,0.011618,0.010657,0.826410,-0.144341,0.090416,0.393478,-0.158077,0.193018,0.505631,-0.159009,0.158212,0.467966,,,,,,
1806,15.050000,8.958721,-55.042927,12.265395,-0.153763,0.147259,0.455647,0.000516,-0.050755,-0.056242,-0.037863,0.977789,0.042138,0.044624,0.027206,0.794495,0.008617,0.011618,0.010657,0.826410,-0.144332,0.090431,0.393470,-0.158061,0.193027,0.505623,-0.159014,0.158205,0.467962,,,,,,
1807,15.058333,9.124635,-54.839127,12.530155,-0.153766,0.147262,0.455634,0.000509,-0.050755,-0.056242,-0.037863,0.979592,0.042138,0.044624,0.027206,0.799114,0.008617,0.011618,0.010657,0.828211,-0.144345,0.090411,0.393479,-0.158046,0.193066,0.505566,-0.159025,0.158196,0.467970,,,,,,
1808,15.066667,9.008267,-54.951195,12.357847,-0.153776,0.147246,0.455654,0.000512,-0.050755,-0.056242,-0.037863,0.979592,0.042138,0.044624,0.027206,0.799114,0.008617,0.011618,0.010657,0.828211,-0.144371,0.090394,0.393488,-0.158064,0.193026,0.505620,-0.159011,0.158203,0.467967,,,,,,
1809,15.075000,9.027303,-54.947308,12.379666,-0.153767,0.147251,0.455652,0.000515,-0.050755,-0.056242,-0.037863,0.977663,0.042138,0.044624,0.027206,0.793939,0.008617,0.011618,0.010657,0.826130,-0.144350,0.090404,0.393483,-0.158063,0.193032,0.505622,-0.159013,0.158198,0.467970,,,,,,
1810,15.083333,9.003046,-54.975246,12.342342,-0.153765,0.147253,0.455647,0.000515,-0.050755,-0.056242,-0.037863,0.977663,0.042138,0.044624,0.027206,0.793939,0.008617,0.011618,0.010657,0.826130,-0.144348,0.090408,0.393479,-0.158063,0.193026,0.505619,-0.159000,0.158210,0.467957,,,,,,
1811,15.091667,8.995532,-55.008392,12.317614,-0.153764,0.147253,0.455651,0.000513,-0.050755,-0.056242,-0.037863,0.977777,0.042138,0.044624,0.027206,0.794100,0.008617,0.011618,0.010657,0.825381,-0.144333,0.090420,0.393476,-0.158074,0.193016,0.505633,-0.159003,0.158209,0.467961,,,,,,
1812,15.100000,8.973902,-55.007053,12.301464,-0.153766,0.147254,0.455649,0.000515,-0.050755,-0.056242,-0.037863,0.977777,0.042138,0.044624,0.027206,0.794100,0.008617,0.011618,0.010657,0.825381,-0.144343,0.090413,0.393479,-0.158059,0.193032,0.505618,-0.159014,0.158203,0.467965,,,,,,
1813,15.108333,9.020709,-54.972191,12.359840,-0.153762,0.147261,0.455646,0.000517,-0.050755,-0.056242,-0.037863,0.979580,0.042138,0.044624,0.027206,0.795796,0.008617,0.011618,0.010657,0.825617,-0.144331,0.090429,0.393473,-0.158054,0.193043,0.505612,-0.159018,0.158197,0.467967,,,,,,
1814,15.116667,8.957352,-55.027657,12.276494,-0.153763,0.147257,0.455651,0.000516,-0.050755,-0.056242,-0.037863,0.979580,0.042138,0.044624,0.027206,0.795796,0.008617,0.011618,0.010657,0.825617,-0.144335,0.090419,0.393475,-0.158056,0.193037,0.505624,-0.159018,0.158202,0.467969,,,,,,
1815,15.125000,8.940816,-55.018768,12.267837,-0.153766,0.147255,0.455650,0.000515,-0.050755,-0.056242,-0.037863,0.978355,0.042138,0.044624,0.027206,0.795178,0.008617,0.011618,0.010657,0.826313,-0.144355,0.090404,0.393486,-0.158051,0.193038,0.505614,-0.159011,0.158209,0.467964,,,,,,
1816,15.133333,8.974536,-54.965538,12.326294,-0.153771,0.147254,0.455653,0.000520,-0.050755,-0.056242,-0.037863,0.979587,0.042138,0.044624,0.027206,0.795640,0.008617,0.011618,0.010657,0.825959,-0.144365,0.090400,0.393491,-0.158036,0.193059,0.505604,-0.159028,0.158191,0.467975,,,,,,
1817,15.141667,9.078968,-54.905815,12.444700,-0.153774,0.147251,0.455654,0.000516,-0.050755,-0.056242,-0.037863,0.979587,0.042138,0.044624,0.027206,0.795640,0.008617,0.011618,0.010657,0.825959,-0.144351,0.090411,0.393481,-0.158079,0.193026,0.505628,-0.159010,0.158203,0.467966,,,,,,
1818,15.150000,9.015427,-54.986721,12.346461,-0.153769,0.147254,0.455652,0.000513,-0.050755,-0.056242,-0.037863,0.977902,0.042138,0.044624,0.027206,0.794676,0.008617,0.011618,0.010657,0.827386,-0.144335,0.090421,0.393471,-0.158076,0.193021,0.505628,-0.159019,0.158202,0.467974,,,,,,
1819,15.158333,8.999427,-54.973793,12.340401,-0.153767,0.147254,0.455650,0.000515,-0.050755,-0.056242,-0.037863,0.977902,0.042138,0.044624,0.027206,0.794676,0.008617,0.011618,0.010657,0.827386,-0.144348,0.090409,0.393476,-0.158061,0.193032,0.505619,-0.159011,0.158208,0.467969,,,,,,
1820,15.166667,9.017493,-54.963398,12.362038,-0.153778,0.147250,0.455657,0.000520,-0.050755,-0.056242,-0.037863,0.979249,0.042138,0.044624,0.027206,0.794374,0.008617,0.011618,0.010657,0.824802,-0.144355,0.090412,0.393488,-0.158072,0.193032,0.505627,-0.159026,0.158193,0.467971,,,,,,
1821,15.175000,9.050033,-54.919918,12.411820,-0.153773,0.147246,0.455655,0.000520,-0.050755,-0.056242,-0.037863,0.979249,0.042138,0.044624,0.027206,0.794374,0.008617,0.011618,0.010657,0.824802,-0.144360,0.090402,0.393488,-0.158063,0.193032,0.505620,-0.159015,0.158193,0.467969,,,,,,
1822,15.183333,9.016155,-54.964771,12.361489,-0.153777,0.147245,0.455653,0.000519,-0.050755,-0.056242,-0.037863,0.978414,0.042138,0.044624,0.027206,0.794967,0.008617,0.011618,0.010657,0.825751,-0.144354,0.090403,0.393485,-0.158067,0.193031,0.505618,-0.159029,0.158186,0.467973,,,,,,
1823,15.191667,9.060004,-54.945942,12.402270,-0.153770,0.147252,0.455651,0.000515,-0.050755,-0.056242,-0.037863,0.978414,0.042138,0.044624,0.027206,0.794967,0.008617,0.011618,0.010657,0.825751,-0.144338,0.090423,0.393467,-0.158081,0.193015,0.505633,-0.159009,0.158206,0.467966,,,,,,
1824,15.200000,9.057023,-54.936932,12.406479,-0.153769,0.147255,0.455653,0.000515,-0.050755,-0.056242,-0.037863,0.978222,0.042138,0.044624,0.027206,0.794998,0.008617,0.011618,0.010657,0.826848,-0.144341,0.090422,0.393475,-0.158068,0.193029,0.505625,-0.159019,0.158197,0.467978,,,,,,
1825,15.208333,8.992534,-54.989563,12.325311,-0.153768,0.147252,0.455653,0.000515,-0.050755,-0.056242,-0.037863,0.978222,0.042138,0.044624,0.027206,0.794998,0.008617,0.011618,0.010657,0.826848,-0.144342,0.090415,0.393478,-0.158056,0.193034,0.505617,-0.159026,0.158192,0.467979,,,,,,
1826,15.216667,8.991026,-54.992897,12.323585,-0.153769,0.147248,0.455654,0.000516,-0.050755,-0.056242,-0.037863,0.979492,0.042138,0.044624,0.027206,0.795720,0.008617,0.011618,0.010657,0.825793,-0.144344,0.090412,0.393484,-0.158064,0.193024,0.505621,-0.159017,0.158196,0.467969,,,,,,
1827,15.225000,9.031584,-54.974346,12.365406,-0.153767,0.147258,0.455651,0.000517,-0.050755,-0.056242,-0.037863,0.979492,0.042138,0.044624,0.027206,0.795720,0.008617,0.011618,0.010657,0.825793,-0.144333,0.090427,0.393468,-0.158075,0.193026,0.505633,-0.159014,0.158206,0.467968,,,,,,
1828,15.233333,9.084357,-54.887684,12.460928,-0.153768,0.147256,0.455654,0.000517,-0.050755,-0.056242,-0.037863,0.979497,0.042138,0.044624,0.027206,0.795519,0.008617,0.011618,0.010657,0.826356,-0.144346,0.090416,0.393484,-0.158054,0.193048,0.505611,-0.159024,0.158189,0.467981,,,,,,
1829,15.241667,9.099936,-54.871384,12.476484,-0.153767,0.147252,0.455652,0.000517,-0.050755,-0.056242,-0.037863,0.979497,0.042138,0.044624,0.027206,0.795519,0.008617,0.011618,0.010657,0.826356,-0.144360,0.090410,0.393488,-0.158062,0.193030,0.505621,-0.158998,0.158202,0.467960,,,,,,
1830,15.250000,8.963371,-54.995041,12.300421,-0.153760,0.147261,0.455648,0.000517,-0.050755,-0.056242,-0.037863,0.977609,0.042138,0.044624,0.027206,0.794174,0.008617,0.011618,0.010657,0.827168,-0.144347,0.090408,0.393479,-0.158044,0.193049,0.505613,-0.159013,0.158207,0.467970,,,,,,
1831,15.258333,8.921994,-55.056778,12.228865,-0.153769,0.147251,0.455654,0.000517,-0.050755,-0.056242,-0.037863,0.977833,0.042138,0.044624,0.027206,0.793696,0.008617,0.011618,0.010657,0.825481,-0.144351,0.090408,0.393484,-0.158067,0.193021,0.505632,-0.159012,0.158207,0.467962,,,,,,
1832,15.266667,9.028481,-54.946419,12.379080,-0.153768,0.147253,0.455654,0.000514,-0.050755,-0.056242,-0.037863,0.977833,0.042138,0.044624,0.027206,0.793696,0.008617,0.011618,0.010657,0.825481,-0.144348,0.090413,0.393484,-0.158056,0.193035,0.505616,-0.159014,0.158200,0.467974,,,,,,
1833,15.275000,9.116432,-54.890644,12.479434,-0.153783,0.147244,0.455656,0.000516,-0.050755,-0.056242,-0.037863,0.977961,0.042138,0.044624,0.027206,0.794433,0.008617,0.011618,0.010657,0.825629,-0.144352,0.090417,0.393475,-0.158091,0.193010,0.505634,-0.159024,0.158188,0.467976,,,,,,
1834,15.283333,9.015739,-54.971798,12.359323,-0.153775,0.147249,0.455658,0.000517,-0.050755,-0.056242,-0.037863,0.977961,0.042138,0.044624,0.027206,0.794433,0.008617,0.011618,0.010657,0.825629,-0.144344,0.090409,0.393485,-0.158072,0.193031,0.505625,-0.159030,0.158190,0.467980,,,,,,
1835,15.291667,8.987903,-55.004654,12.309924,-0.153775,0.147248,0.455657,0.000514,-0.050755,-0.056242,-0.037863,0.977874,0.042138,0.044624,0.027206,0.794286,0.008617,0.011618,0.010657,0.826391,-0.144349,0.090414,0.393476,-0.158077,0.193014,0.505636,-0.159018,0.158201,0.467972,,,,,,
1836,15.300000,8.926978,-55.063377,12.229430,-0.153779,0.147243,0.455659,0.000515,-0.050755,-0.056242,-0.037863,0.977874,0.042138,0.044624,0.027206,0.794286,0.008617,0.011618,0.010657,0.826391,-0.144352,0.090407,0.393486,-0.158071,0.193016,0.505631,-0.159032,0.158191,0.467976,,,,,,
1837,15.308333,8.968930,-55.006477,12.296544,-0.153771,0.147250,0.455655,0.000513,-0.050755,-0.056242,-0.037863,0.978542,0.042138,0.044624,0.027206,0.795288,0.008617,0.011618,0.010657,0.826786,-0.144351,0.090408,0.393483,-0.158064,0.193025,0.505623,-0.159017,0.158203,0.467972,,,,,,
1838,15.316667,9.055286,-54.944199,12.403030,-0.153770,0.147248,0.455657,0.000516,-0.050755,-0.056242,-0.037863,0.978542,0.042138,0.044624,0.027206,0.795288,0.008617,0.011618,0.010657,0.826786,-0.144340,0.090412,0.393479,-0.158078,0.193019,0.505636,-0.159016,0.158192,0.467974,,,,,,
1839,15.325000,8.986566,-54.985466,12.323798,-0.153772,0.147249,0.455655,0.000516,-0.050755,-0.056242,-0.037863,0.977931,0.042138,0.044624,0.027206,0.793404,0.008617,0.011618,0.010657,0.825334,-0.144354,0.090403,0.393484,-0.158064,0.193031,0.505627,-0.159016,0.158199,0.467967,,,,,,
1840,15.333333,9.020734,-54.950333,12.367893,-0.153776,0.147250,0.455659,0.000521,-0.050755,-0.056242,-0.037863,0.977931,0.042138,0.044624,0.027206,0.793404,0.008617,0.011618,0.010657,0.825334,-0.144364,0.090408,0.393490,-0.158066,0.193033,0.505632,-0.159020,0.158194,0.467971,,,,,,
1841,15.341667,9.037167,-54.953876,12.383674,-0.153770,0.147252,0.455652,0.000515,-0.050755,-0.056242,-0.037863,0.977652,0.042138,0.044624,0.027206,0.794320,0.008617,0.011618,0.010657,0.825874,-0.144345,0.090412,0.393479,-0.158072,0.193027,0.505624,-0.159016,0.158199,0.467969,,,,,,
1842,15.350000,9.040874,-54.951607,12.386341,-0.153775,0.147252,0.455653,0.000519,-0.050755,-0.056242,-0.037863,0.977652,0.042138,0.044624,0.027206,0.794320,0.008617,0.011618,0.010657,0.825874,-0.144348,0.090415,0.393477,-0.158078,0.193027,0.505631,-0.159021,0.158196,0.467968,,,,,,
1843,15.358333,8.994349,-54.985641,12.328922,-0.153769,0.147252,0.455652,0.000516,-0.050755,-0.056242,-0.037863,0.977401,0.042138,0.044624,0.027206,0.793104,0.008617,0.011618,0.010657,0.824659,-0.144352,0.090408,0.393482,-0.158069,0.193026,0.505629,-0.159007,0.158206,0.467959,,,,,,
1844,15.366667,8.980109,-55.002117,12.310493,-0.153770,0.147252,0.455652,0.000514,-0.050755,-0.056242,-0.037863,0.977401,0.042138,0.044624,0.027206,0.793104,0.008617,0.011618,0.010657,0.824659,-0.144345,0.090411,0.393480,-0.158061,0.193033,0.505615,-0.159025,0.158197,0.467974,,,,,,
1845,15.375000,9.092637,-54.893272,12.463171,-0.153773,0.147251,0.455657,0.000520,-0.050755,-0.056242,-0.037863,0.976864,0.042138,0.044624,0.027206,0.792259,0.008617,0.011618,0.010657,0.825136,-0.144350,0.090408,0.393483,-0.158077,0.193030,0.505634,-0.159013,0.158198,0.467972,,,,,,
1846,15.383333,8.940340,-55.026733,12.265134,-0.153779,0.147251,0.455654,0.000515,-0.050755,-0.056242,-0.037863,0.977222,0.042138,0.044624,0.027206,0.793882,0.008617,0.011618,0.010657,0.826559,-0.144364,0.090397,0.393489,-0.158077,0.193025,0.505626,-0.159017,0.158213,0.467965,,,,,,
1847,15.391667,9.011076,-54.966652,12.355113,-0.153769,0.147256,0.455656,0.000516,-0.050755,-0.056242,-0.037863,0.977222,0.042138,0.044624,0.027206,0.793882,0.008617,0.011618,0.010657,0.826559,-0.144347,0.090412,0.393482,-0.158060,0.193040,0.505623,-0.159020,0.158200,0.467976,,,,,,
1848,15.400000,9.008647,-54.997540,12.330697,-0.153764,0.147258,0.455643,0.000517,-0.050755,-0.056242,-0.037863,0.978749,0.042138,0.044624,0.027206,0.795505,0.008617,0.011618,0.010657,0.827292,-0.144327,0.090433,0.393456,-0.158060,0.193030,0.505618,-0.159026,0.158194,0.467971,,,,,,
1849,15.408333,9.064758,-54.922176,12.421662,-0.153776,0.147249,0.455657,0.000519,-0.050755,-0.056242,-0.037863,0.978749,0.042138,0.044624,0.027206,0.795505,0.008617,0.011618,0.010657,0.827292,-0.144349,0.090411,0.393477,-0.158068,0.193035,0.505630,-0.159036,0.158180,0.467986,,,,,,
1850,15.416667,9.036588,-54.970837,12.374618,-0.153773,0.147251,0.455657,0.000516,-0.050755,-0.056242,-0.037863,0.977827,0.042138,0.044624,0.027206,0.794123,0.008617,0.011618,0.010657,0.827356,-0.144332,0.090419,0.393473,-0.158079,0.193025,0.505634,-0.159033,0.158188,0.467985,,,,,,
1851,15.425000,8.961905,-55.015446,12.286931,-0.153777,0.147248,0.455656,0.000511,-0.050755,-0.056242,-0.037863,0.977827,0.042138,0.044624,0.027206,0.794123,0.008617,0.011618,0.010657,0.827356,-0.144350,0.090410,0.393480,-0.158058,0.193032,0.505611,-0.159040,0.158190,0.467987,,,,,,
1852,15.433333,8.961114,-55.024475,12.282111,-0.153771,0.147256,0.455651,0.000517,-0.050755,-0.056242,-0.037863,0.978891,0.042138,0.044624,0.027206,0.795095,0.008617,0.011618,0.010657,0.825709,-0.144346,0.090417,0.393481,-0.158069,0.193029,0.505621,-0.159017,0.158206,0.467963,,,,,,
1853,15.441667,9.071377,-54.904636,12.440508,-0.153767,0.147253,0.455651,0.000517,-0.050755,-0.056242,-0.037863,0.978891,0.042138,0.044624,0.027206,0.795095,0.008617,0.011618,0.010657,0.825709,-0.144348,0.090409,0.393483,-0.158060,0.193038,0.505614,-0.159016,0.158194,0.467972,,,,,,
1854,15.450000,9.037404,-54.935726,12.391911,-0.153772,0.147254,0.455655,0.000519,-0.050755,-0.056242,-0.037863,0.976998,0.042138,0.044624,0.027206,0.792553,0.008617,0.011618,0.010657,0.826094,-0.144356,0.090408,0.393480,-0.158068,0.193037,0.505630,-0.159019,0.158199,0.467975,,,,,,
1855,15.458333,9.018739,-54.961212,12.362692,-0.153781,0.147246,0.455657,0.000516,-0.050755,-0.056242,-0.037863,0.976998,0.042138,0.044624,0.027206,0.792553,0.008617,0.011618,0.010657,0.826094,-0.144361,0.090404,0.393486,-0.158074,0.193026,0.505625,-0.159030,0.158191,0.467976,,,,,,
1856,15.466667,9.007313,-54.985458,12.344793,-0.153782,0.147240,0.455660,0.000512,-0.050755,-0.056242,-0.037863,0.978361,0.042138,0.044624,0.027206,0.795290,0.008617,0.011618,0.010657,0.827758,-0.144347,0.090402,0.393484,-0.158082,0.193018,0.505628,-0.159038,0.158184,0.467986,,,,,,
1857,15.475000,9.057524,-54.913132,12.420835,-0.153768,0.147252,0.455653,0.000515,-0.050755,-0.056242,-0.037863,0.978361,0.042138,0.044624,0.027206,0.795290,0.008617,0.011618,0.010657,0.827758,-0.144354,0.090408,0.393483,-0.158062,0.193033,0.505621,-0.159008,0.158202,0.467969,,,,,,
1858,15.483333,8.996088,-54.968796,12.340795,-0.153780,0.147246,0.455660,0.000516,-0.050755,-0.056242,-0.037863,0.977748,0.042138,0.044624,0.027206,0.793190,0.008617,0.011618,0.010657,0.825373,-0.144367,0.090396,0.393492,-0.158070,0.193030,0.505631,-0.159023,0.158194,0.467973,,,,,,
1859,15.491667,9.021828,-54.962154,12.366561,-0.153778,0.147240,0.455663,0.000515,-0.050755,-0.056242,-0.037863,0.977748,0.042138,0.044624,0.027206,0.793190,0.008617,0.011618,0.010657,0.825373,-0.144356,0.090399,0.393494,-0.158079,0.193013,0.505635,-0.159018,0.158193,0.467976,,,,,,
1860,15.500000,9.030327,-54.962814,12.372063,-0.153777,0.147245,0.455657,0.000518,-0.050755,-0.056242,-0.037863,0.979331,0.042138,0.044624,0.027206,0.795867,0.008617,0.011618,0.010657,0.825557,-0.144348,0.090413,0.393483,-0.158066,0.193030,0.505622,-0.159038,0.158177,0.467980,,,,,,
1861,15.508333,9.025993,-54.976116,12.361687,-0.153767,0.147256,0.455652,0.000513,-0.050755,-0.056242,-0.037863,0.977650,0.042138,0.044624,0.027206,0.794565,0.008617,0.011618,0.010657,0.826143,-0.144337,0.090421,0.393477,-0.158076,0.193021,0.505628,-0.159009,0.158209,0.467966,,,,,,
1862,15.516667,9.071485,-54.919056,12.429709,-0.153769,0.147253,0.455652,0.000511,-0.050755,-0.056242,-0.037863,0.977650,0.042138,0.044624,0.027206,0.794565,0.008617,0.011618,0.010657,0.826143,-0.144345,0.090415,0.393478,-0.158073,0.193024,0.505624,-0.159010,0.158204,0.467972,,,,,,
1863,15.525000,9.015963,-54.957664,12.361507,-0.153779,0.147241,0.455664,0.000513,-0.050755,-0.056242,-0.037863,0.978040,0.042138,0.044624,0.027206,0.794948,0.008617,0.011618,0.010657,0.826587,-0.144364,0.090398,0.393494,-0.158072,0.193018,0.505632,-0.159023,0.158191,0.467983,,,,,,
1864,15.533333,8.916475,-55.053268,12.229371,-0.153775,0.147250,0.455657,0.000517,-0.050755,-0.056242,-0.037863,0.978040,0.042138,0.044624,0.027206,0.794948,0.008617,0.011618,0.010657,0.826587,-0.144357,0.090405,0.393492,-0.158060,0.193035,0.505623,-0.159027,0.158197,0.467970,,,,,,
1865,15.541667,9.038734,-54.925217,12.399654,-0.153770,0.147252,0.455650,0.000517,-0.050755,-0.056242,-0.037863,0.977912,0.042138,0.044624,0.027206,0.793988,0.008617,0.011618,0.010657,0.825604,-0.144358,0.090403,0.393482,-0.158057,0.193040,0.505615,-0.159014,0.158197,0.467967,,,,,,
1866,15.550000,8.952410,-55.023613,12.278209,-0.153768,0.147253,0.455651,0.000517,-0.050755,-0.056242,-0.037863,0.977912,0.042138,0.044624,0.027206,0.793988,0.008617,0.011618,0.010657,0.825604,-0.144341,0.090409,0.393481,-0.158057,0.193040,0.505618,-0.159026,0.158195,0.467971,,,,,,
1867,15.558333,8.965026,-55.018913,12.286679,-0.153772,0.147249,0.455655,0.000515,-0.050755,-0.056242,-0.037863,0.977784,0.042138,0.044624,0.027206,0.794786,0.008617,0.011618,0.010657,0.826248,-0.144352,0.090407,0.393485,-0.158070,0.193021,0.505628,-0.159018,0.158201,0.467969,,,,,,
