Format Version,1.23,Take Name,Soap_2,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-07-08 12.18.25.921 PM,Capture Start Frame,529838,Total Frames in Take,3110,Total Exported Frames,3110,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1062,Unlabeled 1062,Unlabeled 1062
,ID,"C4D20","C4D20","C4D20"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
2288,19.066667,0.075366,0.372736,-0.509028
2289,19.075000,0.075368,0.372738,-0.509030
2290,19.083333,0.075364,0.372745,-0.509026
2291,19.091667,0.075371,0.372733,-0.509029
2292,19.100000,0.075366,0.372737,-0.509031
2293,19.108333,0.075368,0.372732,-0.509032
2294,19.116667,0.075369,0.372743,-0.509027
2295,19.125000,0.075367,0.372737,-0.509031
2296,19.133333,0.075364,0.372741,-0.509028
2297,19.141667,0.075368,0.372732,-0.509031
2298,19.150000,0.075368,0.372739,-0.509028
2299,19.158333,0.075366,0.372735,-0.509036
2300,19.166667,0.075369,0.372735,-0.509030
2301,19.175000,0.075369,0.372737,-0.509035
2302,19.183333,0.075369,0.372736,-0.509032
2303,19.191667,0.075365,0.372738,-0.509028
2304,19.200000,0.075364,0.372738,-0.509032
2305,19.208333,0.075365,0.372744,-0.509026
2306,19.216667,0.075370,0.372739,-0.509035
2307,19.225000,0.075363,0.372741,-0.509029
2308,19.233333,0.075368,0.372735,-0.509033
2309,19.241667,0.075366,0.372740,-0.509034
2310,19.250000,0.075371,0.372732,-0.509033
2311,19.258333,0.075368,0.372734,-0.509031
2312,19.266667,0.075367,0.372735,-0.509035
2313,19.275000,0.075363,0.372742,-0.509028
2314,19.283333,0.075369,0.372734,-0.509028
2315,19.291667,0.075368,0.372739,-0.509030
2316,19.300000,0.075366,0.372740,-0.509033
2317,19.308333,0.075374,0.372726,-0.509036
2318,19.316667,0.075370,0.372736,-0.509033
2319,19.325000,0.075368,0.372737,-0.509032
2320,19.333333,0.075371,0.372730,-0.509035
2321,19.341667,0.075368,0.372740,-0.509030
2322,19.350000,0.075361,0.372741,-0.509029
2323,19.358333,0.075362,0.372742,-0.509030
2324,19.366667,0.075370,0.372735,-0.509031
2325,19.375000,0.075367,0.372738,-0.509028
2326,19.383333,0.075370,0.372734,-0.509034
2327,19.391667,0.075369,0.372729,-0.509030
2328,19.400000,0.075368,0.372734,-0.509030
2329,19.408333,0.075373,0.372729,-0.509036
2330,19.416667,0.075371,0.372732,-0.509029
2331,19.425000,0.075367,0.372737,-0.509034
2332,19.433333,0.075367,0.372740,-0.509030
2333,19.441667,0.075376,0.372722,-0.509037
2334,19.450000,0.075368,0.372737,-0.509033
2335,19.458333,0.075368,0.372736,-0.509034
2336,19.466667,0.075369,0.372736,-0.509034
2337,19.475000,0.075370,0.372739,-0.509028
2338,19.483333,0.075370,0.372737,-0.509030
2339,19.491667,0.075369,0.372737,-0.509029
2340,19.500000,0.075369,0.372735,-0.509029
2341,19.508333,0.075369,0.372735,-0.509030
2342,19.516667,0.075369,0.372734,-0.509032
2343,19.525000,0.075370,0.372735,-0.509031
2344,19.533333,0.075368,0.372737,-0.509029
2345,19.541667,0.075366,0.372736,-0.509031
2346,19.550000,0.075364,0.372739,-0.509030
2347,19.558333,0.075375,0.372726,-0.509033
2348,19.566667,0.075373,0.372729,-0.509030
2349,19.575000,0.075375,0.372730,-0.509033
2350,19.583333,0.075370,0.372735,-0.509031
2351,19.591667,0.075377,0.372726,-0.509037
2352,19.600000,0.075372,0.372735,-0.509029
2353,19.608333,0.075371,0.372731,-0.509032
2354,19.616667,0.075364,0.372742,-0.509024
2355,19.625000,0.075369,0.372735,-0.509028
2356,19.633333,0.075368,0.372745,-0.509028
2357,19.641667,0.075367,0.372738,-0.509028
2358,19.650000,0.075371,0.372737,-0.509031
2359,19.658333,0.075373,0.372728,-0.509035
2360,19.666667,0.075366,0.372734,-0.509029
2361,19.675000,0.075372,0.372729,-0.509035
2362,19.683333,0.075372,0.372733,-0.509031
2363,19.691667,0.075375,0.372725,-0.509034
2364,19.700000,0.075369,0.372738,-0.509030
2365,19.708333,0.075372,0.372731,-0.509030
2366,19.716667,0.075365,0.372740,-0.509028
2367,19.725000,0.075370,0.372732,-0.509029
2368,19.733333,0.075369,0.372733,-0.509030
2369,19.741667,0.075367,0.372736,-0.509032
2370,19.750000,0.075376,0.372733,-0.509032
2371,19.758333,0.075366,0.372734,-0.509029
2372,19.766667,0.075365,0.372737,-0.509029
2373,19.775000,0.075367,0.372739,-0.509030
2374,19.783333,0.075370,0.372738,-0.509030
2375,19.791667,0.075370,0.372731,-0.509032
2376,19.800000,0.075367,0.372735,-0.509031
2377,19.808333,0.075367,0.372740,-0.509027
2378,19.816667,0.075366,0.372739,-0.509029
2379,19.825000,0.075367,0.372734,-0.509031
2380,19.833333,0.075372,0.372730,-0.509033
2381,19.841667,0.075369,0.372738,-0.509031
2382,19.850000,0.075364,0.372747,-0.509025
2383,19.858333,0.075368,0.372739,-0.509031
2384,19.866667,0.075366,0.372743,-0.509025
2385,19.875000,0.075368,0.372734,-0.509029
2386,19.883333,0.075372,0.372736,-0.509029
2387,19.891667,0.075366,0.372741,-0.509029
2388,19.900000,0.075371,0.372735,-0.509030
2389,19.908333,0.075368,0.372737,-0.509028
2390,19.916667,0.075368,0.372742,-0.509024
2391,19.925000,0.075366,0.372739,-0.509029
2392,19.933333,0.075366,0.372737,-0.509028
2393,19.941667,0.075363,0.372741,-0.509027
2394,19.950000,0.075369,0.372737,-0.509028
2395,19.958333,0.075365,0.372733,-0.509029
2396,19.966667,0.075367,0.372742,-0.509027
2397,19.975000,0.075370,0.372734,-0.509034
2398,19.983333,0.075368,0.372735,-0.509031
2399,19.991667,0.075372,0.372733,-0.509032
2400,20.000000,0.075368,0.372735,-0.509030
2401,20.008333,0.075369,0.372731,-0.509032
2402,20.016667,0.075373,0.372729,-0.509034
2403,20.025000,0.075372,0.372735,-0.509029
2404,20.033333,0.075369,0.372737,-0.509028
2405,20.041667,0.075367,0.372735,-0.509027
2406,20.050000,0.075370,0.372735,-0.509030
2407,20.058333,0.075367,0.372736,-0.509031
2408,20.066667,0.075364,0.372740,-0.509027
2409,20.075000,0.075376,0.372728,-0.509033
2410,20.083333,0.075372,0.372728,-0.509034
2411,20.091667,0.075367,0.372739,-0.509026
2412,20.100000,0.075374,0.372730,-0.509031
2413,20.108333,0.075367,0.372731,-0.509033
2414,20.116667,0.075374,0.372731,-0.509035
2415,20.125000,0.075374,0.372728,-0.509031
2416,20.133333,0.075367,0.372736,-0.509026
2417,20.141667,0.075369,0.372738,-0.509032
2418,20.150000,0.075371,0.372732,-0.509030
2419,20.158333,0.075368,0.372733,-0.509031
2420,20.166667,0.075375,0.372725,-0.509032
2421,20.175000,0.075373,0.372730,-0.509030
2422,20.183333,0.075376,0.372720,-0.509033
2423,20.191667,0.075366,0.372736,-0.509028
2424,20.200000,0.075370,0.372729,-0.509031
2425,20.208333,0.075374,0.372734,-0.509031
2426,20.216667,0.075370,0.372730,-0.509030
2427,20.225000,0.075371,0.372732,-0.509033
2428,20.233333,0.075368,0.372734,-0.509030
2429,20.241667,0.075372,0.372735,-0.509026
2430,20.250000,0.075368,0.372732,-0.509033
2431,20.258333,0.075369,0.372738,-0.509026
2432,20.266667,0.075367,0.372736,-0.509028
2433,20.275000,0.075370,0.372738,-0.509026
2434,20.283333,0.075373,0.372728,-0.509032
2435,20.291667,0.075373,0.372727,-0.509034
2436,20.300000,0.075368,0.372731,-0.509029
2437,20.308333,0.075375,0.372730,-0.509031
2438,20.316667,0.075366,0.372739,-0.509033
2439,20.325000,0.075371,0.372727,-0.509034
2440,20.333333,0.075368,0.372736,-0.509030
2441,20.341667,0.075368,0.372735,-0.509030
2442,20.350000,0.075370,0.372736,-0.509032
2443,20.358333,0.075366,0.372743,-0.509027
2444,20.366667,0.075369,0.372738,-0.509028
2445,20.375000,0.075369,0.372732,-0.509033
2446,20.383333,0.075369,0.372734,-0.509035
2447,20.391667,0.075365,0.372744,-0.509028
2448,20.400000,0.075374,0.372732,-0.509030
2449,20.408333,0.075374,0.372734,-0.509032
2450,20.416667,0.075366,0.372736,-0.509030
2451,20.425000,0.075366,0.372739,-0.509028
2452,20.433333,0.075369,0.372735,-0.509027
2453,20.441667,0.075365,0.372739,-0.509029
2454,20.450000,0.075370,0.372738,-0.509032
2455,20.458333,0.075366,0.372738,-0.509027
2456,20.466667,0.075369,0.372735,-0.509030
2457,20.475000,0.075372,0.372735,-0.509030
2458,20.483333,0.075366,0.372742,-0.509031
2459,20.491667,0.075370,0.372731,-0.509033
2460,20.500000,0.075370,0.372730,-0.509031
2461,20.508333,0.075370,0.372731,-0.509031
2462,20.516667,0.075368,0.372737,-0.509028
2463,20.525000,0.075369,0.372734,-0.509031
2464,20.533333,0.075367,0.372734,-0.509032
2465,20.541667,0.075369,0.372733,-0.509031
2466,20.550000,0.075368,0.372734,-0.509029
2467,20.558333,0.075369,0.372738,-0.509028
2468,20.566667,0.075366,0.372733,-0.509032
2469,20.575000,0.075373,0.372730,-0.509034
2470,20.583333,0.075367,0.372737,-0.509028
2471,20.591667,0.075368,0.372736,-0.509027
2472,20.600000,0.075367,0.372738,-0.509027
2473,20.608333,0.075368,0.372734,-0.509031
2474,20.616667,0.075366,0.372733,-0.509029
2475,20.625000,0.075366,0.372735,-0.509032
2476,20.633333,0.075366,0.372736,-0.509033
2477,20.641667,0.075366,0.372740,-0.509028
2478,20.650000,0.075370,0.372731,-0.509036
2479,20.658333,0.075368,0.372735,-0.509029
2480,20.666667,0.075364,0.372736,-0.509027
2481,20.675000,0.075373,0.372729,-0.509033
2482,20.683333,0.075367,0.372733,-0.509028
2483,20.691667,0.075371,0.372736,-0.509031
2484,20.700000,0.075370,0.372728,-0.509028
2485,20.708333,0.075372,0.372731,-0.509034
2486,20.716667,0.075365,0.372746,-0.509028
2487,20.725000,0.075374,0.372730,-0.509033
2488,20.733333,0.075376,0.372729,-0.509034
2489,20.741667,0.075368,0.372741,-0.509030
2490,20.750000,0.075369,0.372736,-0.509031
2491,20.758333,0.075365,0.372736,-0.509030
2492,20.766667,0.075369,0.372729,-0.509030
2493,20.775000,0.075372,0.372730,-0.509031
2494,20.783333,0.075372,0.372729,-0.509034
2495,20.791667,0.075371,0.372735,-0.509031
2496,20.800000,0.075367,0.372738,-0.509031
2497,20.808333,0.075378,0.372723,-0.509037
2498,20.816667,0.075365,0.372737,-0.509030
2499,20.825000,0.075366,0.372739,-0.509027
2500,20.833333,0.075368,0.372733,-0.509034
2501,20.841667,0.075364,0.372734,-0.509030
2502,20.850000,0.075364,0.372738,-0.509032
2503,20.858333,0.075368,0.372736,-0.509031
2504,20.866667,0.075365,0.372740,-0.509029
2505,20.875000,0.075364,0.372745,-0.509028
2506,20.883333,0.075369,0.372735,-0.509029
2507,20.891667,0.075370,0.372733,-0.509030
2508,20.900000,0.075370,0.372733,-0.509031
2509,20.908333,0.075369,0.372737,-0.509029
2510,20.916667,0.075367,0.372734,-0.509029
2511,20.925000,0.075367,0.372734,-0.509030
2512,20.933333,0.075362,0.372740,-0.509029
2513,20.941667,0.075371,0.372729,-0.509033
2514,20.950000,0.075374,0.372730,-0.509029
2515,20.958333,0.075364,0.372742,-0.509025
2516,20.966667,0.075365,0.372741,-0.509026
2517,20.975000,0.075367,0.372742,-0.509028
2518,20.983333,0.075372,0.372732,-0.509032
2519,20.991667,0.075371,0.372732,-0.509035
2520,21.000000,0.075368,0.372735,-0.509030
2521,21.008333,0.075368,0.372736,-0.509031
2522,21.016667,0.075364,0.372734,-0.509030
2523,21.025000,0.075368,0.372733,-0.509030
2524,21.033333,0.075370,0.372727,-0.509035
2525,21.041667,0.075369,0.372730,-0.509030
2526,21.050000,0.075373,0.372728,-0.509031
2527,21.058333,0.075373,0.372734,-0.509033
2528,21.066667,0.075372,0.372730,-0.509030
2529,21.075000,0.075366,0.372736,-0.509028
2530,21.083333,0.075370,0.372730,-0.509034
2531,21.091667,0.075373,0.372733,-0.509031
2532,21.100000,0.075369,0.372732,-0.509031
2533,21.108333,0.075371,0.372732,-0.509032
2534,21.116667,0.075371,0.372732,-0.509033
2535,21.125000,0.075368,0.372740,-0.509030
2536,21.133333,0.075373,0.372731,-0.509033
2537,21.141667,0.075372,0.372725,-0.509034
2538,21.150000,0.075367,0.372735,-0.509029
2539,21.158333,0.075368,0.372731,-0.509031
2540,21.166667,0.075371,0.372727,-0.509037
2541,21.175000,0.075371,0.372732,-0.509032
2542,21.183333,0.075369,0.372728,-0.509032
2543,21.191667,0.075365,0.372733,-0.509029
2544,21.200000,0.075371,0.372735,-0.509033
2545,21.208333,0.075370,0.372734,-0.509034
2546,21.216667,0.075372,0.372733,-0.509029
2547,21.225000,0.075365,0.372732,-0.509033
2548,21.233333,0.075373,0.372731,-0.509033
2549,21.241667,0.075369,0.372733,-0.509030
2550,21.250000,0.075370,0.372729,-0.509030
2551,21.258333,0.075374,0.372725,-0.509037
2552,21.266667,0.075369,0.372733,-0.509032
2553,21.275000,0.075366,0.372736,-0.509028
2554,21.283333,0.075370,0.372729,-0.509031
2555,21.291667,0.075367,0.372736,-0.509028
2556,21.300000,0.075368,0.372736,-0.509025
2557,21.308333,0.075369,0.372734,-0.509028
2558,21.316667,0.075377,0.372725,-0.509032
2559,21.325000,0.075374,0.372734,-0.509035
2560,21.333333,0.075373,0.372732,-0.509032
2561,21.341667,0.075367,0.372738,-0.509026
2562,21.350000,0.075372,0.372730,-0.509035
2563,21.358333,0.075370,0.372735,-0.509028
2564,21.366667,0.075373,0.372725,-0.509034
2565,21.375000,0.075369,0.372734,-0.509030
2566,21.383333,0.075371,0.372732,-0.509031
2567,21.391667,0.075369,0.372736,-0.509029
2568,21.400000,0.075371,0.372735,-0.509031
2569,21.408333,0.075374,0.372730,-0.509033
2570,21.416667,0.075368,0.372737,-0.509029
2571,21.425000,0.075372,0.372730,-0.509034
2572,21.433333,0.075372,0.372729,-0.509029
2573,21.441667,0.075368,0.372739,-0.509028
2574,21.450000,0.075371,0.372734,-0.509031
2575,21.458333,0.075372,0.372732,-0.509032
2576,21.466667,0.075373,0.372728,-0.509035
2577,21.475000,0.075373,0.372726,-0.509034
2578,21.483333,0.075372,0.372734,-0.509031
2579,21.491667,0.075372,0.372732,-0.509029
2580,21.500000,0.075370,0.372732,-0.509031
2581,21.508333,0.075374,0.372726,-0.509032
2582,21.516667,0.075367,0.372731,-0.509034
2583,21.525000,0.075368,0.372734,-0.509029
2584,21.533333,0.075366,0.372739,-0.509030
2585,21.541667,0.075373,0.372732,-0.509031
2586,21.550000,0.075373,0.372727,-0.509031
2587,21.558333,0.075369,0.372731,-0.509030
2588,21.566667,0.075368,0.372731,-0.509030
2589,21.575000,0.075368,0.372731,-0.509031
2590,21.583333,0.075370,0.372734,-0.509032
2591,21.591667,0.075374,0.372729,-0.509032
2592,21.600000,0.075374,0.372727,-0.509037
2593,21.608333,0.075370,0.372735,-0.509030
2594,21.616667,0.075370,0.372733,-0.509034
2595,21.625000,0.075368,0.372732,-0.509030
2596,21.633333,0.075371,0.372734,-0.509028
2597,21.641667,0.075364,0.372737,-0.509031
2598,21.650000,0.075370,0.372728,-0.509034
2599,21.658333,0.075369,0.372729,-0.509030
2600,21.666667,0.075370,0.372727,-0.509033
2601,21.675000,0.075370,0.372728,-0.509030
2602,21.683333,0.075368,0.372734,-0.509030
2603,21.691667,0.075370,0.372735,-0.509029
2604,21.700000,0.075367,0.372732,-0.509031
2605,21.708333,0.075375,0.372720,-0.509033
2606,21.716667,0.075366,0.372735,-0.509028
2607,21.725000,0.075368,0.372738,-0.509031
2608,21.733333,0.075369,0.372734,-0.509030
2609,21.741667,0.075371,0.372728,-0.509032
2610,21.750000,0.075369,0.372729,-0.509030
2611,21.758333,0.075371,0.372731,-0.509031
2612,21.766667,0.075372,0.372733,-0.509029
2613,21.775000,0.075372,0.372725,-0.509035
2614,21.783333,0.075365,0.372736,-0.509031
2615,21.791667,0.075367,0.372740,-0.509029
2616,21.800000,0.075369,0.372727,-0.509030
2617,21.808333,0.075371,0.372725,-0.509030
2618,21.816667,0.075371,0.372733,-0.509029
2619,21.825000,0.075369,0.372730,-0.509029
2620,21.833333,0.075368,0.372738,-0.509031
2621,21.841667,0.075367,0.372732,-0.509030
2622,21.850000,0.075369,0.372730,-0.509031
2623,21.858333,0.075375,0.372723,-0.509030
2624,21.866667,0.075373,0.372726,-0.509028
2625,21.875000,0.075369,0.372733,-0.509025
2626,21.883333,0.075371,0.372730,-0.509031
2627,21.891667,0.075370,0.372726,-0.509034
2628,21.900000,0.075369,0.372734,-0.509027
2629,21.908333,0.075367,0.372738,-0.509028
2630,21.916667,0.075365,0.372732,-0.509029
2631,21.925000,0.075366,0.372736,-0.509030
2632,21.933333,0.075371,0.372732,-0.509032
2633,21.941667,0.075372,0.372727,-0.509032
2634,21.950000,0.075372,0.372729,-0.509031
2635,21.958333,0.075374,0.372728,-0.509033
2636,21.966667,0.075366,0.372736,-0.509030
2637,21.975000,0.075371,0.372735,-0.509028
2638,21.983333,0.075370,0.372732,-0.509033
2639,21.991667,0.075370,0.372734,-0.509033
2640,22.000000,0.075369,0.372732,-0.509030
2641,22.008333,0.075368,0.372728,-0.509029
2642,22.016667,0.075372,0.372727,-0.509031
2643,22.025000,0.075368,0.372733,-0.509030
2644,22.033333,0.075374,0.372725,-0.509033
2645,22.041667,0.075369,0.372734,-0.509028
2646,22.050000,0.075369,0.372728,-0.509034
2647,22.058333,0.075368,0.372729,-0.509028
2648,22.066667,0.075372,0.372725,-0.509033
2649,22.075000,0.075368,0.372729,-0.509031
2650,22.083333,0.075366,0.372730,-0.509031
2651,22.091667,0.075369,0.372730,-0.509029
2652,22.100000,0.075370,0.372729,-0.509027
2653,22.108333,0.075366,0.372729,-0.509032
2654,22.116667,0.075372,0.372729,-0.509029
2655,22.125000,0.075370,0.372735,-0.509028
2656,22.133333,0.075367,0.372734,-0.509030
2657,22.141667,0.075371,0.372729,-0.509028
2658,22.150000,0.075367,0.372735,-0.509024
2659,22.158333,0.075370,0.372729,-0.509034
2660,22.166667,0.075370,0.372736,-0.509030
2661,22.175000,0.075486,0.372559,-0.509071
2662,22.183333,0.075374,0.372726,-0.509030
2663,22.191667,0.075370,0.372729,-0.509032
2664,22.200000,0.075372,0.372731,-0.509033
2665,22.208333,0.075370,0.372728,-0.509029
2666,22.216667,0.075370,0.372730,-0.509032
2667,22.225000,0.075372,0.372725,-0.509030
2668,22.233333,0.075372,0.372727,-0.509035
2669,22.241667,0.075365,0.372733,-0.509031
2670,22.250000,0.075372,0.372730,-0.509027
2671,22.258333,0.075367,0.372736,-0.509028
2672,22.266667,0.075371,0.372729,-0.509032
2673,22.275000,0.075373,0.372724,-0.509033
2674,22.283333,0.075376,0.372716,-0.509037
2675,22.291667,0.075373,0.372729,-0.509032
2676,22.300000,0.075369,0.372732,-0.509031
2677,22.308333,0.075371,0.372736,-0.509031
2678,22.316667,0.075371,0.372728,-0.509031
2679,22.325000,0.075368,0.372734,-0.509030
2680,22.333333,0.075372,0.372727,-0.509033
2681,22.341667,0.075372,0.372725,-0.509030
2682,22.350000,0.075370,0.372731,-0.509034
2683,22.358333,0.075371,0.372729,-0.509032
2684,22.366667,0.075368,0.372731,-0.509030
2685,22.375000,0.075370,0.372733,-0.509033
2686,22.383333,0.075367,0.372735,-0.509030
2687,22.391667,0.075370,0.372734,-0.509031
2688,22.400000,0.075374,0.372725,-0.509033
2689,22.408333,0.075369,0.372733,-0.509029
2690,22.416667,0.075368,0.372730,-0.509026
2691,22.425000,0.075374,0.372724,-0.509032
2692,22.433333,0.075372,0.372730,-0.509035
2693,22.441667,0.075367,0.372731,-0.509029
2694,22.450000,0.075370,0.372736,-0.509028
2695,22.458333,0.075372,0.372729,-0.509032
2696,22.466667,0.075372,0.372732,-0.509031
2697,22.475000,0.075374,0.372729,-0.509033
2698,22.483333,0.075370,0.372730,-0.509031
2699,22.491667,0.075370,0.372735,-0.509029
2700,22.500000,0.075369,0.372732,-0.509028
2701,22.508333,0.075370,0.372737,-0.509028
2702,22.516667,0.075375,0.372721,-0.509035
2703,22.525000,0.075369,0.372730,-0.509034
2704,22.533333,0.075372,0.372728,-0.509033
2705,22.541667,0.075373,0.372728,-0.509032
2706,22.550000,0.075377,0.372726,-0.509031
2707,22.558333,0.075370,0.372731,-0.509026
2708,22.566667,0.075371,0.372727,-0.509028
2709,22.575000,0.075374,0.372725,-0.509033
2710,22.583333,0.075372,0.372729,-0.509029
2711,22.591667,0.075366,0.372737,-0.509026
2712,22.600000,0.075371,0.372728,-0.509032
2713,22.608333,0.075366,0.372738,-0.509030
2714,22.616667,0.075375,0.372728,-0.509033
2715,22.625000,0.075372,0.372726,-0.509033
2716,22.633333,0.075368,0.372735,-0.509032
2717,22.641667,0.075367,0.372733,-0.509028
2718,22.650000,0.075368,0.372731,-0.509029
2719,22.658333,0.075369,0.372726,-0.509032
2720,22.666667,0.075361,0.372739,-0.509028
2721,22.675000,0.075367,0.372733,-0.509031
2722,22.683333,0.075366,0.372729,-0.509031
2723,22.691667,0.075368,0.372733,-0.509029
2724,22.700000,0.075370,0.372731,-0.509032
2725,22.708333,0.075367,0.372730,-0.509032
2726,22.716667,0.075370,0.372733,-0.509031
2727,22.725000,0.075373,0.372724,-0.509031
2728,22.733333,0.075372,0.372726,-0.509031
2729,22.741667,0.075365,0.372737,-0.509030
2730,22.750000,0.075368,0.372730,-0.509029
2731,22.758333,0.075373,0.372724,-0.509031
2732,22.766667,0.075367,0.372732,-0.509031
2733,22.775000,0.075368,0.372729,-0.509030
2734,22.783333,0.075365,0.372739,-0.509027
2735,22.791667,0.075368,0.372728,-0.509028
2736,22.800000,0.075365,0.372733,-0.509032
2737,22.808333,0.075365,0.372737,-0.509026
2738,22.816667,0.075361,0.372739,-0.509028
2739,22.825000,0.075361,0.372735,-0.509027
2740,22.833333,0.075368,0.372734,-0.509030
2741,22.841667,0.075370,0.372732,-0.509027
2742,22.850000,0.075367,0.372735,-0.509026
2743,22.858333,0.075368,0.372735,-0.509029
2744,22.866667,0.075367,0.372737,-0.509028
2745,22.875000,0.075370,0.372729,-0.509028
2746,22.883333,0.075371,0.372733,-0.509032
2747,22.891667,0.075369,0.372737,-0.509029
2748,22.900000,0.075366,0.372735,-0.509028
2749,22.908333,0.075368,0.372733,-0.509029
2750,22.916667,0.075368,0.372731,-0.509029
2751,22.925000,0.075367,0.372735,-0.509035
2752,22.933333,0.075368,0.372726,-0.509030
2753,22.941667,0.075372,0.372730,-0.509031
2754,22.950000,0.075373,0.372730,-0.509031
2755,22.958333,0.075369,0.372731,-0.509031
2756,22.966667,0.075367,0.372732,-0.509030
2757,22.975000,0.075365,0.372737,-0.509028
2758,22.983333,0.075371,0.372727,-0.509037
2759,22.991667,0.075373,0.372726,-0.509032
2760,23.000000,0.075368,0.372728,-0.509032
2761,23.008333,0.075374,0.372729,-0.509032
2762,23.016667,0.075367,0.372731,-0.509034
2763,23.025000,0.075371,0.372726,-0.509032
2764,23.033333,0.075366,0.372729,-0.509030
2765,23.041667,0.075371,0.372728,-0.509035
2766,23.050000,0.075366,0.372731,-0.509030
2767,23.058333,0.075374,0.372722,-0.509034
2768,23.066667,0.075367,0.372728,-0.509031
2769,23.075000,0.075371,0.372732,-0.509031
2770,23.083333,0.075367,0.372735,-0.509032
2771,23.091667,0.075372,0.372729,-0.509031
2772,23.100000,0.075370,0.372726,-0.509032
2773,23.108333,0.075365,0.372738,-0.509030
2774,23.116667,0.075373,0.372728,-0.509031
2775,23.125000,0.075372,0.372730,-0.509031
2776,23.133333,0.075369,0.372728,-0.509030
2777,23.141667,0.075369,0.372734,-0.509030
2778,23.150000,0.075369,0.372729,-0.509031
2779,23.158333,0.075365,0.372731,-0.509032
2780,23.166667,0.075368,0.372733,-0.509031
2781,23.175000,0.075372,0.372731,-0.509034
2782,23.183333,0.075370,0.372730,-0.509032
2783,23.191667,0.075371,0.372727,-0.509033
2784,23.200000,0.075370,0.372732,-0.509031
2785,23.208333,0.075371,0.372730,-0.509031
2786,23.216667,0.075374,0.372723,-0.509034
2787,23.225000,0.075372,0.372723,-0.509036
2788,23.233333,0.075366,0.372739,-0.509029
2789,23.241667,0.075366,0.372736,-0.509026
2790,23.250000,0.075369,0.372727,-0.509031
2791,23.258333,0.075371,0.372727,-0.509031
2792,23.266667,0.075371,0.372728,-0.509030
2793,23.275000,0.075372,0.372732,-0.509032
2794,23.283333,0.075366,0.372732,-0.509029
2795,23.291667,0.075371,0.372731,-0.509032
2796,23.300000,0.075367,0.372733,-0.509027
2797,23.308333,0.075372,0.372729,-0.509034
2798,23.316667,0.075371,0.372730,-0.509029
2799,23.325000,0.075369,0.372732,-0.509029
2800,23.333333,0.075368,0.372727,-0.509033
2801,23.341667,0.075369,0.372732,-0.509029
2802,23.350000,0.075368,0.372732,-0.509032
2803,23.358333,0.075371,0.372729,-0.509035
2804,23.366667,0.075365,0.372733,-0.509030
2805,23.375000,0.075373,0.372726,-0.509033
2806,23.383333,0.075370,0.372728,-0.509030
2807,23.391667,0.075368,0.372730,-0.509031
2808,23.400000,0.075365,0.372729,-0.509027
2809,23.408333,0.075368,0.372727,-0.509029
2810,23.416667,0.075371,0.372726,-0.509029
2811,23.425000,0.075371,0.372722,-0.509032
2812,23.433333,0.075371,0.372727,-0.509031
2813,23.441667,0.075370,0.372726,-0.509028
2814,23.450000,0.075366,0.372732,-0.509028
2815,23.458333,0.075368,0.372732,-0.509031
2816,23.466667,0.075368,0.372727,-0.509035
2817,23.475000,0.075368,0.372729,-0.509030
2818,23.483333,0.075368,0.372724,-0.509031
2819,23.491667,0.075367,0.372727,-0.509027
2820,23.500000,0.075364,0.372733,-0.509022
2821,23.508333,0.075365,0.372731,-0.509024
2822,23.516667,0.075371,0.372728,-0.509032
2823,23.525000,0.075372,0.372724,-0.509031
2824,23.533333,0.075371,0.372728,-0.509030
2825,23.541667,0.075371,0.372731,-0.509028
2826,23.550000,0.075373,0.372723,-0.509032
2827,23.558333,0.075363,0.372728,-0.509032
2828,23.566667,0.075372,0.372723,-0.509033
2829,23.575000,0.075368,0.372726,-0.509029
2830,23.583333,0.075370,0.372726,-0.509032
2831,23.591667,0.075370,0.372723,-0.509033
2832,23.600000,0.075366,0.372730,-0.509032
2833,23.608333,0.075365,0.372727,-0.509026
2834,23.616667,0.075370,0.372725,-0.509031
2835,23.625000,0.075368,0.372724,-0.509027
2836,23.633333,0.075369,0.372727,-0.509028
2837,23.641667,0.075365,0.372726,-0.509032
2838,23.650000,0.075364,0.372728,-0.509029
2839,23.658333,0.075366,0.372730,-0.509030
2840,23.666667,0.075361,0.372735,-0.509029
2841,23.675000,0.075368,0.372729,-0.509030
2842,23.683333,0.075367,0.372737,-0.509031
2843,23.691667,0.075375,0.372721,-0.509038
2844,23.700000,0.075370,0.372726,-0.509030
2845,23.708333,0.075367,0.372733,-0.509027
2846,23.716667,0.075367,0.372727,-0.509029
2847,23.725000,0.075366,0.372731,-0.509032
2848,23.733333,0.075366,0.372729,-0.509028
2849,23.741667,0.075361,0.372734,-0.509028
2850,23.750000,0.075366,0.372728,-0.509029
2851,23.758333,0.075366,0.372727,-0.509031
2852,23.766667,0.075365,0.372731,-0.509030
2853,23.775000,0.075370,0.372727,-0.509031
2854,23.783333,0.075367,0.372734,-0.509029
2855,23.791667,0.075367,0.372735,-0.509028
2856,23.800000,0.075367,0.372730,-0.509029
2857,23.808333,0.075375,0.372722,-0.509032
2858,23.816667,0.075364,0.372732,-0.509027
2859,23.825000,0.075367,0.372730,-0.509029
