Format Version,1.23,Take Name,Soap_1,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-07-08 11.31.32.896 AM,Capture Start Frame,192254,Total Frames in Take,5449,Total Exported Frames,5449,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker
,Name,Unlabeled 1051,Unlabeled 1051,Unlabeled 1051
,ID,"C4C90","C4C90","C4C90"
,,Position,Position,Position
Frame,Time (Seconds),X,Y,Z
542,4.516667,0.065838,0.518720,-0.800436
543,4.525000,0.066263,0.518258,-0.799996
544,4.533333,0.066251,0.518160,-0.799747
545,4.541667,0.066260,0.517909,-0.799540
546,4.550000,0.065807,0.518136,-0.799510
547,4.558333,0.065728,0.518072,-0.799163
548,4.566667,0.065711,0.517914,-0.798857
549,4.575000,0.065699,0.517688,-0.798482
550,4.583333,0.066086,0.517081,-0.797843
551,4.591667,0.066025,0.516926,-0.797463
552,4.600000,0.065543,0.517132,-0.797155
553,4.608333,0.065543,0.516822,-0.796774
554,4.616667,0.065450,0.516604,-0.796296
555,4.625000,0.065366,0.516435,-0.795915
556,4.633333,0.065308,0.516207,-0.795449
557,4.641667,0.065666,0.515557,-0.794870
558,4.650000,0.065147,0.515776,-0.794648
559,4.658333,0.065000,0.515657,-0.794235
560,4.666667,0.064925,0.515473,-0.793984
561,4.675000,0.064813,0.515348,-0.793670
562,4.683333,0.065153,0.514815,-0.793276
563,4.691667,0.065054,0.514772,-0.793177
564,4.700000,0.064954,0.514739,-0.793143
565,4.708333,0.064875,0.514706,-0.793172
566,4.716667,0.064812,0.514677,-0.793205
567,4.725000,0.064356,0.514985,-0.793381
568,4.733333,0.064353,0.514990,-0.793334
569,4.741667,0.064366,0.514981,-0.793320
570,4.750000,0.064381,0.514979,-0.793327
571,4.758333,0.064407,0.514978,-0.793322
572,4.766667,0.064404,0.514986,-0.793293
573,4.775000,0.064407,0.514979,-0.793271
574,4.783333,0.064408,0.514975,-0.793250
575,4.791667,0.064419,0.514971,-0.793244
576,4.800000,0.064417,0.514977,-0.793234
577,4.808333,0.064417,0.514972,-0.793243
578,4.816667,0.064420,0.514968,-0.793251
579,4.825000,0.064420,0.514977,-0.793245
580,4.833333,0.064416,0.514977,-0.793249
581,4.841667,0.064416,0.514974,-0.793248
582,4.850000,0.064421,0.514974,-0.793257
583,4.858333,0.064421,0.514968,-0.793260
584,4.866667,0.064426,0.514962,-0.793264
585,4.875000,0.064419,0.514964,-0.793259
586,4.883333,0.064418,0.514969,-0.793251
587,4.891667,0.064422,0.514960,-0.793251
588,4.900000,0.064415,0.514968,-0.793230
589,4.908333,0.064423,0.514953,-0.793227
590,4.916667,0.064444,0.514940,-0.793194
591,4.925000,0.064442,0.514939,-0.793165
592,4.933333,0.064455,0.514919,-0.793150
593,4.941667,0.064460,0.514916,-0.793123
594,4.950000,0.064463,0.514897,-0.793092
595,4.958333,0.064469,0.514885,-0.793049
596,4.966667,0.064479,0.514861,-0.793003
597,4.975000,0.064483,0.514853,-0.792946
598,4.983333,0.064489,0.514835,-0.792882
599,4.991667,0.064483,0.514824,-0.792802
600,5.000000,0.064481,0.514819,-0.792734
601,5.008333,0.064482,0.514818,-0.792644
602,5.016667,0.064479,0.514795,-0.792565
603,5.025000,0.064515,0.514730,-0.792500
604,5.033333,0.064536,0.514681,-0.792426
605,5.041667,0.064547,0.514632,-0.792347
606,5.050000,0.064561,0.514594,-0.792277
607,5.058333,0.064577,0.514562,-0.792229
608,5.066667,0.064581,0.514525,-0.792176
609,5.075000,0.064590,0.514488,-0.792104
610,5.083333,0.065048,0.513983,-0.791815
611,5.091667,0.064648,0.514295,-0.791910
612,5.100000,0.064636,0.514268,-0.791788
613,5.108333,0.064632,0.514255,-0.791706
614,5.116667,0.064638,0.514233,-0.791646
615,5.125000,0.064642,0.514214,-0.791589
616,5.133333,0.064670,0.514195,-0.791528
617,5.141667,0.064681,0.514179,-0.791507
618,5.150000,0.064683,0.514174,-0.791499
619,5.158333,0.064676,0.514181,-0.791498
620,5.166667,0.064678,0.514174,-0.791502
621,5.175000,0.064672,0.514179,-0.791492
622,5.183333,0.064669,0.514184,-0.791488
623,5.191667,0.064674,0.514181,-0.791491
624,5.200000,0.064674,0.514181,-0.791489
625,5.208333,0.064673,0.514180,-0.791491
626,5.216667,0.064670,0.514182,-0.791481
627,5.225000,0.064676,0.514173,-0.791490
628,5.233333,0.064673,0.514180,-0.791482
629,5.241667,0.064672,0.514176,-0.791489
630,5.250000,0.064671,0.514179,-0.791480
631,5.258333,0.064674,0.514177,-0.791483
632,5.266667,0.064674,0.514178,-0.791482
633,5.275000,0.064668,0.514185,-0.791476
634,5.283333,0.064673,0.514181,-0.791478
635,5.291667,0.064663,0.514188,-0.791471
636,5.300000,0.064674,0.514176,-0.791474
637,5.308333,0.064673,0.514177,-0.791479
638,5.316667,0.064673,0.514180,-0.791472
639,5.325000,0.064673,0.514179,-0.791472
640,5.333333,0.064668,0.514184,-0.791465
641,5.341667,0.064667,0.514185,-0.791466
642,5.350000,0.064673,0.514178,-0.791472
643,5.358333,0.064675,0.514180,-0.791467
644,5.366667,0.064673,0.514180,-0.791468
645,5.375000,0.064676,0.514179,-0.791469
646,5.383333,0.064674,0.514177,-0.791471
647,5.391667,0.064672,0.514179,-0.791471
648,5.400000,0.064674,0.514176,-0.791471
649,5.408333,0.064675,0.514176,-0.791472
650,5.416667,0.064673,0.514178,-0.791475
651,5.425000,0.064673,0.514179,-0.791472
652,5.433333,0.064669,0.514179,-0.791471
653,5.441667,0.064672,0.514183,-0.791474
654,5.450000,0.064669,0.514183,-0.791472
655,5.458333,0.064673,0.514179,-0.791475
656,5.466667,0.064677,0.514183,-0.791478
657,5.475000,0.064677,0.514175,-0.791481
658,5.483333,0.064672,0.514181,-0.791474
659,5.491667,0.064674,0.514180,-0.791479
660,5.500000,0.064677,0.514183,-0.791479
661,5.508333,0.064675,0.514173,-0.791482
662,5.516667,0.064677,0.514178,-0.791477
663,5.525000,0.064676,0.514179,-0.791472
664,5.533333,0.064675,0.514179,-0.791477
665,5.541667,0.064680,0.514178,-0.791481
666,5.550000,0.064676,0.514175,-0.791480
667,5.558333,0.064673,0.514183,-0.791473
668,5.566667,0.064674,0.514182,-0.791477
669,5.575000,0.064675,0.514180,-0.791479
670,5.583333,0.064674,0.514181,-0.791479
671,5.591667,0.064677,0.514176,-0.791484
672,5.600000,0.064673,0.514176,-0.791486
673,5.608333,0.064678,0.514177,-0.791487
674,5.616667,0.064670,0.514183,-0.791481
675,5.625000,0.064673,0.514176,-0.791481
676,5.633333,0.064677,0.514176,-0.791491
677,5.641667,0.064680,0.514178,-0.791489
678,5.650000,0.064673,0.514180,-0.791489
679,5.658333,0.064669,0.514182,-0.791490
680,5.666667,0.064674,0.514181,-0.791488
681,5.675000,0.064679,0.514178,-0.791495
682,5.683333,0.064674,0.514180,-0.791496
683,5.691667,0.064677,0.514174,-0.791501
684,5.700000,0.064673,0.514175,-0.791501
685,5.708333,0.064674,0.514172,-0.791509
686,5.716667,0.064672,0.514176,-0.791506
687,5.725000,0.064677,0.514172,-0.791512
688,5.733333,0.064676,0.514172,-0.791513
689,5.741667,0.064674,0.514169,-0.791512
690,5.750000,0.064676,0.514167,-0.791503
691,5.758333,0.064673,0.514167,-0.791485
692,5.766667,0.064676,0.514155,-0.791472
693,5.775000,0.064675,0.514141,-0.791440
694,5.783333,0.064680,0.514124,-0.791367
695,5.791667,0.064692,0.514078,-0.791285
696,5.800000,0.064691,0.514041,-0.791176
697,5.808333,0.064662,0.513989,-0.791022
698,5.816667,0.064720,0.513859,-0.790852
699,5.825000,0.064728,0.513736,-0.790655
700,5.833333,0.064750,0.513465,-0.790423
701,5.841667,0.065347,0.512834,-0.789917
702,5.850000,0.064911,0.513015,-0.789648
703,5.858333,0.065404,0.512244,-0.788764
704,5.866667,0.065335,0.512033,-0.787997
705,5.875000,0.064906,0.511914,-0.787373
706,5.883333,0.064817,0.511541,-0.786355
707,5.891667,0.064856,0.510966,-0.785265
708,5.900000,0.064859,0.510453,-0.784135
709,5.908333,0.064860,0.509784,-0.782983
710,5.916667,0.064999,0.509042,-0.781675
711,5.925000,0.065406,0.508008,-0.780113
712,5.933333,0.064935,0.507629,-0.778783
713,5.941667,0.064917,0.506897,-0.777164
714,5.950000,0.064909,0.506053,-0.775550
715,5.958333,0.065055,0.505020,-0.773884
716,5.966667,0.065025,0.504179,-0.772038
717,5.975000,0.065011,0.503233,-0.770086
718,5.983333,0.064963,0.502204,-0.768044
719,5.991667,0.065116,0.501121,-0.765979
720,6.000000,0.065097,0.500041,-0.763835
721,6.008333,0.065057,0.498967,-0.761576
722,6.016667,0.065018,0.497898,-0.759217
723,6.025000,0.065184,0.496453,-0.756967
724,6.033333,0.065103,0.495387,-0.754399
725,6.041667,0.065033,0.494200,-0.751765
726,6.050000,0.065252,0.492666,-0.749209
727,6.058333,0.065166,0.491490,-0.746442
728,6.066667,0.065148,0.490102,-0.743611
729,6.075000,0.065266,0.488552,-0.740815
730,6.083333,0.065251,0.487168,-0.737755
731,6.091667,0.065161,0.485678,-0.734675
732,6.100000,0.065398,0.483915,-0.731621
733,6.108333,0.065238,0.482504,-0.728236
734,6.116667,0.065327,0.480765,-0.724920
735,6.125000,0.065432,0.479094,-0.721488
736,6.133333,0.065430,0.477411,-0.718010
737,6.141667,0.065486,0.475566,-0.714574
738,6.150000,0.065475,0.473877,-0.710928
739,6.158333,0.065571,0.472046,-0.707343
740,6.166667,0.065503,0.470212,-0.703648
741,6.175000,0.065533,0.468373,-0.699879
742,6.183333,0.065596,0.466365,-0.696022
743,6.191667,0.065636,0.464516,-0.692072
744,6.200000,0.065641,0.462492,-0.688072
745,6.208333,0.065568,0.460619,-0.683818
746,6.216667,0.065646,0.458379,-0.679640
747,6.225000,0.065624,0.456261,-0.675370
748,6.233333,0.065656,0.454103,-0.670946
749,6.241667,0.065632,0.451980,-0.666344
750,6.250000,0.065728,0.449692,-0.661894
751,6.258333,0.065728,0.447394,-0.657239
752,6.266667,0.065756,0.445147,-0.652428
753,6.275000,0.065782,0.442705,-0.647689
754,6.283333,0.065753,0.440422,-0.642768
755,6.291667,0.065758,0.437988,-0.637796
756,6.300000,0.065913,0.435300,-0.632743
757,6.308333,0.065758,0.433048,-0.627568
758,6.316667,0.065883,0.430382,-0.622294
759,6.325000,0.065929,0.427802,-0.616975
760,6.333333,0.065841,0.425247,-0.611596
761,6.341667,0.065775,0.422600,-0.606204
762,6.350000,0.065559,0.420009,-0.600608
763,6.358333,0.065521,0.417229,-0.595201
764,6.366667,0.065127,0.414845,-0.589477
765,6.375000,0.065023,0.411869,-0.583885
766,6.383333,0.064910,0.409018,-0.578276
767,6.391667,0.064586,0.406385,-0.572523
768,6.400000,0.064477,0.403451,-0.566823
769,6.408333,0.064105,0.400728,-0.560913
770,6.416667,0.063968,0.397914,-0.554981
771,6.425000,0.063732,0.395076,-0.549085
772,6.433333,0.063549,0.392206,-0.543026
773,6.441667,0.063438,0.389210,-0.536998
774,6.450000,0.063137,0.386486,-0.530943
775,6.458333,0.062942,0.383433,-0.524837
776,6.466667,0.062757,0.380139,-0.518431
777,6.475000,0.062321,0.376880,-0.511716
778,6.483333,0.062041,0.373257,-0.504740
779,6.491667,0.061406,0.369646,-0.497248
780,6.500000,0.060904,0.365395,-0.489400
781,6.508333,0.060368,0.360439,-0.481713
782,6.516667,0.060148,0.356080,-0.474390
783,6.525000,0.061337,0.353670,-0.468603
784,6.533333,0.062678,0.350366,-0.462917
785,6.541667,0.063783,0.346575,-0.457233
786,6.550000,0.063171,0.344118,-0.452061
787,6.558333,0.062216,0.341774,-0.447213
788,6.566667,0.060793,0.339806,-0.442917
789,6.575000,0.059063,0.338683,-0.439907
790,6.583333,0.056443,0.338578,-0.438223
791,6.591667,0.053257,0.338651,-0.437428
792,6.600000,0.049573,0.339211,-0.437012
793,6.608333,0.046329,0.339406,-0.436980
794,6.616667,0.043698,0.339150,-0.436970
795,6.625000,0.041300,0.338970,-0.437201
796,6.633333,0.039730,0.339229,-0.438037
797,6.641667,0.038835,0.339865,-0.438830
798,6.650000,0.039079,0.339977,-0.439815
799,6.658333,0.040150,0.339978,-0.440822
800,6.666667,0.041867,0.339790,-0.441866
801,6.675000,0.044136,0.339276,-0.443033
802,6.683333,0.046165,0.339591,-0.444556
803,6.691667,0.048337,0.339914,-0.446154
804,6.700000,0.050771,0.339618,-0.447987
805,6.708333,0.052951,0.339326,-0.449971
806,6.716667,0.055066,0.338783,-0.452193
807,6.725000,0.056972,0.337964,-0.454663
808,6.733333,0.058633,0.336923,-0.457323
809,6.741667,0.061279,0.337495,-0.458682
810,6.750000,0.063867,0.338221,-0.459489
811,6.758333,0.066667,0.337769,-0.460378
812,6.766667,0.069362,0.336646,-0.461276
813,6.775000,0.071271,0.335211,-0.461003
814,6.783333,0.072569,0.334851,-0.460985
815,6.791667,0.073696,0.334460,-0.460947
816,6.800000,0.073998,0.334289,-0.460816
817,6.808333,0.073849,0.334328,-0.460573
818,6.816667,0.073517,0.334278,-0.460401
819,6.825000,0.072975,0.334255,-0.460174
820,6.833333,0.072067,0.334399,-0.459955
821,6.841667,0.070896,0.334761,-0.459408
822,6.850000,0.069509,0.334742,-0.458967
823,6.858333,0.067758,0.334909,-0.458332
824,6.866667,0.065739,0.334908,-0.457737
825,6.875000,0.063272,0.334917,-0.456854
826,6.883333,0.061511,0.335155,-0.455550
827,6.891667,0.059811,0.335369,-0.454445
828,6.900000,0.058482,0.335190,-0.453552
829,6.908333,0.057179,0.334899,-0.452800
830,6.916667,0.056158,0.334948,-0.451808
831,6.925000,0.055500,0.334701,-0.451168
832,6.933333,0.054902,0.334548,-0.450572
833,6.941667,0.054608,0.334417,-0.450018
834,6.950000,0.054461,0.334379,-0.449568
835,6.958333,0.054634,0.333986,-0.449285
836,6.966667,0.054704,0.333861,-0.448929
837,6.975000,0.054788,0.333849,-0.448631
838,6.983333,0.055072,0.333530,-0.448530
839,6.991667,0.055203,0.333476,-0.448400
840,7.000000,0.055235,0.333425,-0.448264
841,7.008333,0.055132,0.333448,-0.448110
842,7.016667,0.055063,0.333421,-0.448040
843,7.025000,0.055099,0.333181,-0.448040
844,7.033333,0.054997,0.333171,-0.448012
845,7.041667,0.054793,0.333408,-0.447933
846,7.050000,0.054773,0.333399,-0.447899
847,7.058333,0.054788,0.333394,-0.447887
848,7.066667,0.054953,0.333166,-0.447928
849,7.075000,0.054985,0.333147,-0.447937
850,7.083333,0.054989,0.333163,-0.447936
851,7.091667,0.054990,0.333155,-0.447933
852,7.100000,0.054982,0.333167,-0.447930
853,7.108333,0.054984,0.333163,-0.447928
854,7.116667,0.054988,0.333150,-0.447940
855,7.125000,0.054995,0.333143,-0.447945
856,7.133333,0.054991,0.333156,-0.447930
857,7.141667,0.054992,0.333156,-0.447927
858,7.150000,0.054990,0.333157,-0.447933
859,7.158333,0.054989,0.333155,-0.447924
860,7.166667,0.054991,0.333153,-0.447928
861,7.175000,0.054993,0.333152,-0.447927
862,7.183333,0.054992,0.333155,-0.447929
863,7.191667,0.054992,0.333154,-0.447928
864,7.200000,0.054990,0.333150,-0.447920
865,7.208333,0.054990,0.333149,-0.447922
866,7.216667,0.054992,0.333154,-0.447925
867,7.225000,0.054994,0.333156,-0.447924
868,7.233333,0.054995,0.333152,-0.447927
869,7.241667,0.054987,0.333152,-0.447922
870,7.250000,0.054984,0.333160,-0.447920
871,7.258333,0.054982,0.333158,-0.447916
872,7.266667,0.054979,0.333151,-0.447914
873,7.275000,0.054978,0.333154,-0.447916
874,7.283333,0.054976,0.333157,-0.447914
875,7.291667,0.054976,0.333155,-0.447915
876,7.300000,0.054972,0.333157,-0.447910
877,7.308333,0.054968,0.333152,-0.447909
878,7.316667,0.054953,0.333158,-0.447897
879,7.325000,0.054959,0.333154,-0.447896
880,7.333333,0.054959,0.333155,-0.447900
881,7.341667,0.054968,0.333156,-0.447907
882,7.350000,0.054967,0.333156,-0.447906
883,7.358333,0.054964,0.333160,-0.447909
884,7.366667,0.054964,0.333160,-0.447904
885,7.375000,0.054960,0.333164,-0.447903
886,7.383333,0.054966,0.333163,-0.447907
887,7.391667,0.054968,0.333151,-0.447912
888,7.400000,0.054964,0.333158,-0.447906
889,7.408333,0.054959,0.333167,-0.447896
890,7.416667,0.054955,0.333161,-0.447895
891,7.425000,0.054955,0.333152,-0.447897
892,7.433333,0.054958,0.333162,-0.447894
893,7.441667,0.054963,0.333158,-0.447902
894,7.450000,0.054959,0.333162,-0.447895
895,7.458333,0.054960,0.333158,-0.447903
896,7.466667,0.054960,0.333164,-0.447902
897,7.475000,0.054963,0.333158,-0.447901
898,7.483333,0.054963,0.333157,-0.447904
899,7.491667,0.054962,0.333158,-0.447899
900,7.500000,0.054964,0.333155,-0.447905
901,7.508333,0.054963,0.333158,-0.447907
902,7.516667,0.054964,0.333158,-0.447908
903,7.525000,0.054959,0.333158,-0.447900
904,7.533333,0.054948,0.333162,-0.447882
905,7.541667,0.054947,0.333169,-0.447881
906,7.550000,0.054957,0.333158,-0.447888
907,7.558333,0.054953,0.333160,-0.447887
908,7.566667,0.054954,0.333160,-0.447888
909,7.575000,0.054955,0.333156,-0.447889
910,7.583333,0.054954,0.333159,-0.447889
911,7.591667,0.054952,0.333158,-0.447891
912,7.600000,0.054951,0.333157,-0.447887
913,7.608333,0.054945,0.333168,-0.447878
914,7.616667,0.054948,0.333163,-0.447884
915,7.625000,0.054946,0.333161,-0.447877
916,7.633333,0.054935,0.333164,-0.447866
917,7.641667,0.054934,0.333166,-0.447868
918,7.650000,0.054932,0.333167,-0.447865
919,7.658333,0.054943,0.333157,-0.447871
920,7.666667,0.054943,0.333163,-0.447876
921,7.675000,0.054946,0.333157,-0.447876
922,7.683333,0.054793,0.333402,-0.447830
923,7.691667,0.054935,0.333162,-0.447869
924,7.700000,0.054938,0.333161,-0.447875
925,7.708333,0.054945,0.333162,-0.447872
926,7.716667,0.054938,0.333158,-0.447873
927,7.725000,0.054929,0.333170,-0.447860
928,7.733333,0.054937,0.333155,-0.447871
929,7.741667,0.054944,0.333164,-0.447872
930,7.750000,0.054943,0.333162,-0.447874
931,7.758333,0.054940,0.333156,-0.447876
932,7.766667,0.054931,0.333172,-0.447862
933,7.775000,0.054936,0.333157,-0.447866
934,7.783333,0.054789,0.333396,-0.447822
935,7.791667,0.054790,0.333384,-0.447817
936,7.800000,0.054771,0.333404,-0.447793
937,7.808333,0.054902,0.333170,-0.447826
938,7.816667,0.054766,0.333396,-0.447786
939,7.825000,0.054908,0.333163,-0.447824
940,7.833333,0.054756,0.333396,-0.447773
941,7.841667,0.054733,0.333399,-0.447748
942,7.850000,0.054682,0.333408,-0.447697
943,7.858333,0.054547,0.333452,-0.447530
944,7.866667,0.054371,0.333477,-0.447410
945,7.875000,0.054085,0.333393,-0.447227
946,7.883333,0.053626,0.333328,-0.447008
947,7.891667,0.052821,0.333509,-0.446526
948,7.900000,0.051948,0.333309,-0.446103
949,7.908333,0.050573,0.333420,-0.445530
950,7.916667,0.048796,0.333607,-0.444932
951,7.925000,0.047052,0.333894,-0.444613
952,7.933333,0.046327,0.334765,-0.444621
953,7.941667,0.046334,0.335285,-0.444515
954,7.950000,0.046816,0.335689,-0.444196
955,7.958333,0.047771,0.335691,-0.444063
956,7.966667,0.048106,0.336641,-0.444380
957,7.975000,0.048261,0.336965,-0.444617
958,7.983333,0.048118,0.337419,-0.445057
959,7.991667,0.047675,0.337731,-0.445570
960,8.000000,0.047600,0.338442,-0.446343
961,8.008333,0.047979,0.338860,-0.447201
962,8.016667,0.047948,0.339293,-0.448118
963,8.025000,0.047850,0.340188,-0.449206
964,8.033333,0.047995,0.340921,-0.450444
965,8.041667,0.048067,0.341470,-0.451772
966,8.050000,0.048122,0.342107,-0.453305
967,8.058333,0.048211,0.342719,-0.454834
968,8.066667,0.048449,0.343289,-0.456589
969,8.075000,0.048642,0.343989,-0.458304
970,8.083333,0.048787,0.344502,-0.460216
971,8.091667,0.048665,0.345727,-0.462194
972,8.100000,0.048853,0.346469,-0.464026
973,8.108333,0.049074,0.347060,-0.466108
974,8.116667,0.049290,0.348023,-0.468126
975,8.125000,0.049499,0.348678,-0.470303
976,8.133333,0.049771,0.349339,-0.472394
977,8.141667,0.049920,0.350199,-0.474562
978,8.150000,0.050011,0.351121,-0.476564
979,8.158333,0.049944,0.352029,-0.478617
980,8.166667,0.050218,0.352812,-0.480547
981,8.175000,0.050473,0.353475,-0.482393
982,8.183333,0.050636,0.354511,-0.482504
983,8.191667,0.050998,0.354596,-0.481737
984,8.200000,0.051470,0.353640,-0.480119
985,8.208333,0.050951,0.353669,-0.478734
986,8.216667,0.050181,0.353620,-0.477390
987,8.225000,0.049913,0.353753,-0.476316
988,8.233333,0.050069,0.353679,-0.475260
989,8.241667,0.049777,0.353982,-0.474331
990,8.250000,0.049497,0.354141,-0.473506
991,8.258333,0.049452,0.354257,-0.472967
992,8.266667,0.049538,0.354267,-0.472614
993,8.275000,0.049195,0.354728,-0.472474
994,8.283333,0.049087,0.354845,-0.472583
995,8.291667,0.048955,0.355247,-0.473094
996,8.300000,0.048824,0.355548,-0.473799
997,8.308333,0.048733,0.356142,-0.474894
998,8.316667,0.048575,0.356968,-0.476305
999,8.325000,0.048555,0.357695,-0.477905
1000,8.333333,0.048699,0.358973,-0.480021
1001,8.341667,0.048756,0.359867,-0.482387
1002,8.350000,0.048636,0.360944,-0.485066
1003,8.358333,0.048941,0.362409,-0.487956
1004,8.366667,0.049184,0.363756,-0.491314
1005,8.375000,0.049326,0.365225,-0.494914
1006,8.383333,0.049418,0.366844,-0.498587
1007,8.391667,0.050360,0.369342,-0.502648
1008,8.400000,0.051319,0.372534,-0.506511
1009,8.408333,0.052446,0.374855,-0.510137
1010,8.416667,0.053409,0.376646,-0.513485
1011,8.425000,0.053634,0.378914,-0.516851
1012,8.433333,0.053542,0.380771,-0.520125
1013,8.441667,0.052984,0.382837,-0.523195
1014,8.450000,0.052788,0.383452,-0.525751
1015,8.458333,0.051916,0.384848,-0.527688
1016,8.466667,0.051200,0.385958,-0.529308
1017,8.475000,0.050096,0.386828,-0.530411
1018,8.483333,0.048636,0.387779,-0.531413
1019,8.491667,0.047032,0.389238,-0.532526
1020,8.500000,0.045871,0.389943,-0.533835
1021,8.508333,0.044410,0.391163,-0.535169
1022,8.516667,0.043281,0.392046,-0.536612
1023,8.525000,0.042963,0.392758,-0.538087
1024,8.533333,0.042444,0.393601,-0.539648
1025,8.541667,0.042229,0.394342,-0.541446
1026,8.550000,0.042376,0.394947,-0.543124
1027,8.558333,0.042656,0.395776,-0.545011
1028,8.566667,0.043041,0.396521,-0.546880
1029,8.575000,0.043432,0.397668,-0.548877
1030,8.583333,0.043937,0.398580,-0.550920
1031,8.591667,0.044354,0.399776,-0.553088
1032,8.600000,0.044938,0.400697,-0.555401
1033,8.608333,0.045386,0.401939,-0.557788
1034,8.616667,0.045811,0.403070,-0.560362
1035,8.625000,0.046137,0.404083,-0.562937
1036,8.633333,0.046198,0.405480,-0.565578
1037,8.641667,0.046209,0.406641,-0.568396
1038,8.650000,0.046183,0.407641,-0.571289
1039,8.658333,0.045770,0.408974,-0.574206
1040,8.666667,0.045534,0.409734,-0.577365
1041,8.675000,0.044881,0.410860,-0.580505
1042,8.683333,0.044152,0.411912,-0.583782
1043,8.691667,0.043337,0.413312,-0.586648
1044,8.700000,0.042556,0.414893,-0.589022
1045,8.708333,0.042042,0.415413,-0.591137
1046,8.716667,0.041608,0.415977,-0.592791
1047,8.725000,0.041340,0.416869,-0.594721
1048,8.733333,0.040863,0.417714,-0.596496
1049,8.741667,0.041050,0.418352,-0.598171
1050,8.750000,0.041503,0.419156,-0.599763
1051,8.758333,0.042086,0.419811,-0.601234
1052,8.766667,0.042719,0.420665,-0.602677
1053,8.775000,0.043347,0.421503,-0.604067
1054,8.783333,0.043922,0.422603,-0.605523
1055,8.791667,0.044700,0.423300,-0.607224
1056,8.800000,0.045154,0.424080,-0.608939
1057,8.808333,0.045478,0.424974,-0.610668
1058,8.816667,0.045640,0.425730,-0.612570
1059,8.825000,0.045513,0.426965,-0.614481
1060,8.833333,0.045473,0.427689,-0.616557
1061,8.841667,0.045359,0.428545,-0.618623
1062,8.850000,0.045133,0.429500,-0.620413
1063,8.858333,0.044988,0.430421,-0.622222
1064,8.866667,0.044917,0.431248,-0.624077
1065,8.875000,0.044723,0.432214,-0.625733
1066,8.883333,0.044785,0.432907,-0.627520
1067,8.891667,0.044916,0.433726,-0.629196
1068,8.900000,0.045046,0.434493,-0.630879
